project;commit;benchmark;params;meanDefault;meanCov;meanCi;meanKld;ciPercentageDefault;ciPercentageCov;ciPercentageCi;ciPercentageKld;effectSizeCov;effectSizeCi;effectSizeKld;wilcoxonCov;wilcoxonCi;wilcoxonKld;ratioLowerCov;ratioUpperCov;ratioLowerCi;ratioUpperCi;ratioLowerKld;ratioUpperKld
squidlib;;squidpony.performance.DijkstraBenchmark.doPathDijkstra;;0.3449920551899878;0.33993897462997624;0.33990689137995395;0.34487335712999073;0.02450827073335813;0.01749207927491154;0.015369706412512174;0.02705928233736888;0.62540242;0.60765801;0.03078564;0.0;0.0;1.6301143706403697E-4;0.9819265;0.9892869;0.9740067;0.9883422;0.9977857;1.00096
squidlib;;squidpony.performance.HashBenchmark.doCharLightning32;;1.7997559267780474E-7;1.8003521056317133E-7;1.7963054137896652E-7;1.7836014405762398E-7;0.0240269258937789;0.07438976236927641;0.036203243623586484;0.048911988709856635;0.005495236647417152;9.761159109265853E-4;0.02677725421034587;0.5010055035673544;0.9048662377337406;0.0010419169670696257;0.9667784;1.015987;0.993077;1.004682;0.9787722;1.004764
squidlib;;squidpony.performance.MathBenchmark.measureCosApproxFloat;;4.8499749974997093E-8;4.841772531759382E-8;4.830659197759223E-8;4.8367436743673056E-8;0.007855779394128772;0.018980280319437496;0.007594455025079205;0.006158493761599676;0.10445713972217467;0.09356007122168654;0.08118443607537071;1.8235607997261581E-37;2.161751149147118E-30;2.7252684873220737E-23;0.9969759;1.008047;0.9967093;0.9971478;0.9945265;0.9968104
squidlib;;squidpony.performance.RNGBenchmark.measureThrustAlt;;3.427025405080812E-8;3.457017105131445E-8;3.440884088408661E-8;3.412631263126066E-8;0.024202337357419532;0.029136263382938597;0.0334177187215759;0.03197228613319065;0.15500214177075688;0.053740591102518935;0.09306119130764962;2.4507673134497813E-80;4.6668794627129476E-11;4.339366433589175E-30;1.003298;1.008827;1.002257;1.011247;0.9920813;1.000518
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOS2;NEED_TO_ENLARGE=2&SIZE=65536;0.0014014998528000232;0.001120899379200008;0.0010931699712000101;0.0011063919616000066;0.04845323965007306;0.04524598453460493;0.02430884334697393;0.029025678714953585;0.62594256;0.66740809;0.64956533;0.0;0.0;0.0;0.802404;0.8099206;0.7768234;0.7978711;0.7818805;0.7988578
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOM;NEED_TO_ENLARGE=0&SIZE=65536;0.001148510515200007;0.0011111486464000036;0.0010860612608000093;0.0011286046720000043;0.019085482583725485;0.05330625428911234;0.039420745872492474;0.06513426533181034;0.62731914;0.66700302;0.54836192;0.0;0.0;0.0;0.9516208;0.9836854;0.941917;0.9611091;0.9711746;1.010639
squidlib;;squidpony.performance.RNGBenchmark.measureThrustAltInt;;3.5419041904194725E-8;3.535503550355467E-8;3.5334033613449786E-8;3.5423842384242556E-8;0.017792462507993073;0.011320984214493951;0.011569692139085293;0.015022747667577272;0.06465856106562752;0.05901828678265986;0.01216080203879974;2.4052797034744475E-15;4.932351649733006E-13;0.13641462951356464;0.9944211;1.0024;0.9921536;1.000037;0.9941392;0.9951122
squidlib;;squidpony.performance.HashBenchmark.doLongLightning64;;3.197240068047624E-7;3.280705352676348E-7;3.2266056605660684E-7;3.233197156303195E-7;0.04004585527335638;0.05563437793298477;0.0567099053057372;0.07948448614711945;0.03346693861290698;0.012245425483206781;0.019783574932440196;4.176113044077012E-5;0.1337660932927961;0.015450218368593015;1.016588;1.031431;0.9970075;1.015118;0.9736981;1.013538
squidlib;;squidpony.performance.RNGBenchmark.measureXoRoIntR;;3.6090709070909805E-8;3.53501000000027E-8;3.6107910791082046E-8;3.609180000000286E-8;0.053296225642537255;0.02873075116315297;0.04548926466425877;0.05871118902289572;0.3572393939393939;0.00922091409060898;0.00124276;0.0;0.2587957509026374;0.8790271523289022;0.9668253;0.9905841;0.9917819;0.9995062;0.9931389;0.9994719
squidlib;;squidpony.performance.HashBenchmark.BenchmarkState.measurePointHash4D;;4.394227113556918E-8;4.431875500400445E-8;4.422884576915453E-8;4.403770377037811E-8;0.018221195225726;0.07190966191840654;0.01998748648080904;0.052866052326658496;0.07265904769838882;0.1685137027405481;0.009975657565756576;5.801856996874097E-19;1.3452672683500701E-94;0.2218201677465843;0.9989215;1.051994;1.002606;1.005792;0.9982539;1.034823
squidlib;;squidpony.performance.RNGBenchmark.measureFlapInt;;3.415659999999799E-8;3.3633026605318016E-8;3.3440144014397886E-8;3.422136640992105E-8;0.05165307567635392;0.038936940284642035;0.023473585898203905;0.07876859494703624;0.1821618323664733;0.2651199819981998;0.010704161343412524;3.055476200426981E-110;2.939733413297383E-231;0.18991764365259278;0.9832986;1.006476;0.9644951;0.9964604;0.9929433;0.9994746
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashSet;NEED_TO_ENLARGE=1&SIZE=65536;0.0018400774044808963;0.0019413999610000026;0.0018566619134000042;0.001871600817881792;0.1709087071535603;0.38294001925697796;0.21261931695412895;0.1391145055976331;0.019005971194238847;0.012344668933786758;0.05124598868527717;0.019934842831168857;0.1305863796827651;3.4771712549857875E-10;1.005381;1.250871;1.005829;1.058066;0.9706892;0.994352
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOM;NEED_TO_ENLARGE=2&SIZE=65536;0.006861075248600055;0.006980567859200104;0.006856034722800056;0.006849925122400022;0.11034248445373712;0.07153540497720308;0.09455186241027996;0.09333758346533767;0.23684723;0.00343025;0.01674387;5.3665517382940984E-185;0.674406845868551;0.040301469750136695;0.9815326;1.03003;1.000263;1.015663;0.9935008;1.003415
squidlib;;squidpony.performance.RNGBenchmark.measureLightIntR;;3.707040704070602E-8;3.6912491249126823E-8;3.711511151115303E-8;3.713571357135899E-8;0.026342342050838092;0.03442570156248279;0.027158002532401734;0.02618538069075891;0.08795206953438618;0.0036556410916619214;0.014310611979289739;4.7145517876550205E-27;0.6543775258064412;0.07967869463436711;0.9759449;0.9996762;1.000778;1.004982;1.000977;1.007468
squidlib;;squidpony.performance.HashBenchmark.doIntJDK32Mixed;;2.87134153661466E-7;2.8558171634326706E-7;2.83883088308832E-7;2.872687612567526E-7;0.041918454109508785;0.06473056807871898;0.04452942888902527;0.05007893367308756;0.009226345068933755;0.017173055840998267;0.006323377943549487;0.25856299051620013;0.03547051873420038;0.4387663015181327;0.9631367;0.9861742;0.9812913;0.9844594;0.978756;0.9991719
squidlib;;squidpony.performance.HashBenchmark.doCharJolt64;;1.38533353335334E-7;1.3978673602080697E-7;1.3961712342468572E-7;1.3918331833183408E-7;0.031437859565961505;0.06864244112868166;0.0539930260887874;0.04253897982005619;0.01672961134264872;0.02102581732468106;0.02095586860527526;0.04049200453203999;0.01002781548092235;0.01029033338095546;0.9930123;1.031113;0.997048;1.020646;1.001553;1.01671
squidlib;;squidpony.performance.HashBenchmark.doCharHive64;;1.5379789894947606E-7;1.5348079231692787E-7;1.5394058217465338E-7;1.5200600120023983E-7;0.02282489972521477;0.037998491187518774;0.04884985215030187;0.05340296218784656;0.012355397386568434;0.002361719020958914;0.01048367120658302;0.1303196435535413;0.7724396292846336;0.19921556857883072;0.9940414;1.009292;0.9831457;1.008912;0.9746464;1.001571
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerGdxOM;NEED_TO_ENLARGE=1&SIZE=65536;0.0037466415104000206;0.003778756606600013;0.0037282095104000474;0.0037791383553999964;0.016592491241185617;0.026771091165346986;0.008813733341987635;0.03955288979199246;0.07200183;0.16386383;0.04875409;1.1634889590528423E-18;1.3875836731384285E-89;2.358284690742535E-9;1.004663;1.015322;0.9919488;0.9999688;1.001418;1.019902
squidlib;;squidpony.performance.WorldBenchmark.measureWhirling;;0.14339127920999334;0.1433955511799772;0.1433355460799765;0.1424636605999862;0.024511956286895075;0.00303072778611109;0.002699944117435698;0.01937375700200287;0.16059675;0.1811602;0.38060013;4.0138045886107844E-86;4.591144807617224E-109;0.0;0.9904801;1.012119;0.9900223;1.012039;0.986787;0.9958239
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashSet;NEED_TO_ENLARGE=0&SIZE=65536;0.001656384217643543;0.0017540343644728948;0.001628781835183526;0.0016434006920692168;0.14398403805793986;0.2770804435651969;0.19417358305254512;0.17130051115583433;0.01607049755620258;0.06541500319265774;0.07336604247483454;0.0490703498703894;1.1390187259188018E-15;2.592182535696795E-19;0.9070196;1.091553;0.9322998;0.9934792;1.009375;1.036656
squidlib;;squidpony.performance.CoordPackerBenchmark.doPack;;1.8888717318659424E-4;1.8193018021802238E-4;1.8140977315463103E-4;1.8955701540308208E-4;0.2681538897029439;0.005470710290904559;0.013757397102011607;0.2163781641729017;0.2551363590586172;0.15458459375717065;0.05970295789677091;2.8471109495064924E-214;6.594747787337525E-80;2.6517682303557713E-13;0.7927608;1.031454;0.7962457;1.026434;1.001454;1.020389
squidlib;;squidpony.performance.HashBenchmark.doJolt32;;1.4312570000000125E-7;1.4190049004900554E-7;1.4328282828282855E-7;1.434426442644274E-7;0.02385016622079951;0.040376378261279995;0.03315179311673181;0.04238873853713095;0.0145987398739874;0.003869096909690969;0.01050837083708371;0.07379476061263998;0.6356126060922057;0.19811416420252081;0.9831815;1.000503;0.996234;1.005038;0.9789659;0.9999087
squidlib;;squidpony.performance.DijkstraBenchmark.doTinyPathDijkstra;;0.018224647377999875;0.017832472058998333;0.01782359819399865;0.017776807816999037;0.019166521773232328;0.00931872065819854;0.008301963006390146;0.006467635105679889;0.72353962;0.73187105;0.80006898;0.0;0.0;0.0;0.9753492;0.9860584;0.9741158;0.984674;0.9687337;0.9768916
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOM2;NEED_TO_ENLARGE=2&SIZE=65536;0.005157651250200017;0.005296092775400007;0.005254913224600042;0.005154079535399999;0.0857526375082092;0.029287412462302646;0.021074535640260662;0.05405288624373292;0.08248526;0.17045025;0.05562471;5.40786573474121E-24;8.983158173234936E-97;9.595873661876997E-12;1.005271;1.069317;1.00219;1.070887;1.003423;1.024716
squidlib;;squidpony.performance.RNGBenchmark.measureThrustAlt32;;3.7937887577517465E-8;3.699459945994883E-8;3.795949189838129E-8;3.796209620962274E-8;0.057632883030051374;0.04743246620777237;0.0631496596041161;0.05752824876243333;0.3934835471944874;0.021747007933293;0.0012809761824267235;0.0;0.007741963988536608;0.8753432572103105;0.97865;1.002931;1.000642;1.00674;0.9914601;0.9980173
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOM;NEED_TO_ENLARGE=1&SIZE=65536;0.0058207059928000295;0.005730345781000062;0.00585053060580003;0.005820592128800021;0.16404546001839365;0.15415188448796238;0.15980000580943918;0.1427129667509033;0.11722364;0.07361116;0.01691073;9.693903292668386E-47;1.9639740783031345E-19;0.03835120772366102;0.9826641;1.032398;1.001751;1.031488;0.9623396;0.9968586
squidlib;;squidpony.performance.HashBenchmark.doLongSirocco32;;2.917282913165275E-7;2.895221088435358E-7;2.923747124137251E-7;2.9179105373761705E-7;0.031543899253962046;0.04162934797331848;0.06414760697084626;0.06251178145142013;0.010670554736500443;0.005395476185872969;0.007519542246712983;0.19135653402518926;0.5088201157825347;0.35724379552683794;0.981633;0.9907207;0.9808529;1.013093;0.9956621;1.017575
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringGdxOS2;NEED_TO_ENLARGE=0&SIZE=65536;0.0038032633844000074;0.0037449011199999923;0.0035014987775999727;0.003787456101599983;0.12048005318208507;0.1381693531771909;0.019973140367275807;0.11582000992427796;0.0966866;0.75213684;0.02192719;2.3859354001489E-32;0.0;0.007243129796022449;0.9744305;1.022912;0.8815152;0.9748724;0.9792889;0.9889798
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOM2;NEED_TO_ENLARGE=1&SIZE=65536;0.0015757023232000004;0.0014502088699999964;0.0014261342207999993;0.0014651019264000078;0.04607382521085005;0.03910060152124803;0.025363482025321484;0.072415310222614;0.30225425;0.26769695;0.21633471;5.987279687134718E-300;9.562300804832812E-236;1.112036432926795E-154;0.9176622;0.9230989;0.8940769;0.911579;0.9205683;0.9467413
squidlib;;squidpony.performance.RNGBenchmark.measureLap;;3.431373137313419E-8;3.439229999999713E-8;3.432459999999658E-8;3.428275655130699E-8;0.011196041776327399;0.017530541674628617;0.011360385060267736;0.01153876223626889;0.020881888188818882;0.034114421442144216;0.019828078026846493;0.010546676816759916;2.9416464156651846E-5;0.015174356578142005;0.998595;1.005965;0.9993194;1.000812;0.9989287;1.004755
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOM3;NEED_TO_ENLARGE=2&SIZE=65536;0.006955543755400005;0.007302922242999975;0.007191468439200035;0.007318222458800002;0.19005153977937214;0.18750019369840798;0.30801965139550236;0.1976616657487894;0.18745057;0.08412729;0.18434845;1.2446543359447242E-116;6.816332195748899E-25;7.224894166005159E-113;1.050343;1.089797;1.001506;1.119782;1.050513;1.10402
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOM;NEED_TO_ENLARGE=2&SIZE=65536;0.0017490354176000213;0.0017522483202000196;0.0017139755008000158;0.001784948736000009;0.02424459477233213;0.057841059496950946;0.02577130221611631;0.07474580638855137;0.00335342;0.02645427;0.17172776;0.6812939002611742;0.0011957491564408484;3.360697246704653E-98;0.9958253;1.02937;0.9765727;0.9829796;1.002457;1.05398
squidlib;;squidpony.performance.NoiseBenchmark.measureFastNoise4D;;1.221788178817902E-7;1.2607882364709762E-7;1.2170277027702946E-7;1.2088998899890156E-7;0.03563829830745272;0.08235205565195336;0.07761206041375145;0.1022379304859621;0.10424208370621997;0.018765032818913455;0.06743132804978838;2.5583397416623126E-37;0.02155806719913007;1.483925731764074E-16;1.00111;1.049098;0.9812688;1.021997;0.9460272;1.018926
squidlib;;squidpony.performance.HashBenchmark.doLongJDK32;;3.036108054026998E-7;3.1188115246098477E-7;3.070937468734375E-7;3.106726017805338E-7;0.04639727080688685;0.037780240957058384;0.04189219974485152;0.04261342155465623;0.03775839500382444;0.01975937443459098;0.029776186306582113;3.7771237565344825E-6;0.015548115560072951;2.660681144834553E-4;1.020604;1.029669;1.008708;1.014819;1.022632;1.024684
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringGdxOM2;NEED_TO_ENLARGE=0&SIZE=65536;0.0051815366641999126;0.005195768627599897;0.005167982184399917;0.005124805424399956;0.031975061895498175;0.03052527144162379;0.02326248059880264;0.030398120873222943;0.05014771;0.02320413;0.27805866;8.16627265713926E-10;0.004485359141013191;3.5126176717085876E-254;0.9975731;1.003008;0.9886464;0.9974995;0.9820511;0.986724
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringGdxOS2;NEED_TO_ENLARGE=1&SIZE=65536;0.005140362854200035;0.005270614834200063;0.005182273942400007;0.005159334707000061;0.050609828038386706;0.0612021329449735;0.021391168844399858;0.06799698167075248;0.44377673;0.29306256;0.02691578;0.0;4.102704970788755E-282;9.79276112367984E-4;1.007186;1.021395;0.9821163;1.015903;0.9976141;1.011064
squidlib;;squidpony.performance.NoiseBenchmark.measureOpenSimplex3D;;1.7092617046818906E-7;1.684985997199467E-7;1.699089726918095E-7;1.6891797539262097E-7;0.04321725107775341;0.032405297906373004;0.052097318645873476;0.041507803320221755;0.07717030600998151;0.02508745821025219;0.05190306842002591;3.396750643050039E-21;0.0021265893132755747;2.0727978804930556E-10;0.9804861;0.9960364;0.9859037;0.9948079;0.9725075;0.9937315
squidlib;;squidpony.performance.HashBenchmark.doLightning32;;1.7998039215686218E-7;1.8222290000000118E-7;1.7972994598919784E-7;1.809582833133253E-7;0.026629932661727324;0.05199272440844679;0.06184891669859587;0.055516351694186915;0.02914357743097239;0.0036930355258726817;0.003363426411084694;3.5848535281922953E-4;0.651108001616789;0.6804633503856898;0.9986878;1.024174;0.9872688;1.022628;0.984874;1.005913
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOM;NEED_TO_ENLARGE=1&SIZE=65536;0.0016252059648000153;0.0015327033344000123;0.0015213283320000158;0.0015356436480000169;0.0409911321158692;0.03479961587124122;0.03742926684257948;0.05514885879570649;0.20766739;0.22321906;0.13442582;1.0798007012302064E-142;1.5017374199315116E-164;6.730343533744914E-61;0.9454885;0.9518853;0.9392027;0.9426368;0.9375756;0.9473988
squidlib;;squidpony.performance.CoordPackerBenchmark.doSurface;;0.0023098957829999866;0.0023335309316000067;0.0023078916095999927;0.002337604162032406;0.029724243251699232;0.037716270385089797;0.027353868117892904;0.03296800514912721;0.21952812;0.03536611;0.24629351870374075;3.2086884527993465E-159;1.482060354785274E-5;7.374668386332102E-200;1.001752;1.010376;0.9943658;0.9977872;1.010647;1.015829
squidlib;;squidpony.performance.NoiseBenchmark.measureSeeded4D;;1.37024207262181E-7;1.331463439031753E-7;1.3835377688844757E-7;1.369172834566946E-7;0.08242881128225013;0.05928763162087187;0.12312127496509277;0.08268688203282687;0.1697510853736265;0.05328897318520218;0.01713885131261676;5.729787316583206E-96;6.796932958753606E-11;0.03582905804904051;0.9604017;0.9870831;0.9897844;1.031041;0.9912819;0.9999367
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidPrimitiveOM3;NEED_TO_ENLARGE=1&SIZE=65536;0.0025280511996000113;0.0025537626096000165;0.0025335046138000154;0.0025497448452000055;0.023453317490396586;0.046854164614881906;0.035997243550326095;0.04003885070196679;0.02506477;0.03405966;0.01878559;0.0021426089505559905;3.0282014519904263E-5;0.021408708125189843;1.000536;1.022803;1.003168;1.017439;1.001029;1.024993
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerGdxOS;NEED_TO_ENLARGE=1&SIZE=65536;0.00234864885759998;0.0023710859263999956;0.002377406873599994;0.0023615868927999864;0.014163130494437149;0.01797328230917484;0.02101414096200957;0.01940440988148733;0.20112332;0.26320355;0.19332001;5.758478564952709E-134;5.724535279074272E-228;6.346045196668673E-124;1.007762;1.011701;1.010857;1.018156;1.004159;1.009442
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS3;NEED_TO_ENLARGE=1&SIZE=65536;0.0013881870336000322;0.0011115627520000059;0.0010845025280000094;0.0011179612937293785;0.05170100889463816;0.03881907988799381;0.02553947285952885;0.039816389680116485;0.66693568;0.68480821;0.6313416141614161;0.0;0.0;0.0;0.7992811;0.8099801;0.7793773;0.8000975;0.7962302;0.8071222
squidlib;;squidpony.performance.MathBenchmark.measureSinApprox;;4.988267653530805E-8;5.0369536953692E-8;5.0403099999997145E-8;4.996999399880089E-8;0.020217672644962287;0.021850658839375404;0.02338503952660913;0.017344697829986842;0.3057045452494839;0.29334026805361074;0.03015188789208712;9.680552026185561E-307;1.2891572843509534E-282;2.2249225429795313E-4;1.002169;1.011617;1.002548;1.012416;0.9951939;0.9991613
squidlib;;squidpony.performance.NoiseBenchmark.measureFastNoise3D;;1.067881364409322E-7;1.002175870348155E-7;1.0580058005800594E-7;1.0413785514205824E-7;0.10515093578694222;0.16024010212038883;0.11520931522563543;0.1667787822998281;0.25496548524381246;0.04245084906610097;0.09028679499010489;5.611689486223532E-214;2.009074317391179E-7;2.065512538737568E-28;0.935651;0.9890768;0.9897535;0.9999794;0.9238796;0.9738092
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOM;NEED_TO_ENLARGE=2&SIZE=65536;0.008371200003000021;0.00855536845199997;0.008583557921200084;0.009899973739000064;0.16782865231713612;0.20549369077169877;0.21426837410071284;0.15370246086126646;0.01092277;0.12463361;0.58881597;0.18098537725984687;1.3273507441787772E-52;0.0;1.020322;1.08422;1.002062;1.045276;1.163619;1.207846
squidlib;;squidpony.performance.HashBenchmark.doCharJDK32;;1.6480528052805345E-7;1.6456901380276258E-7;1.672729272927304E-7;1.6406770677067854E-7;0.04150145339134766;0.0640268978210822;0.05018583692398773;0.06438721678035272;0.004167670217711909;0.03462557476869799;0.0032193595510011186;0.6097837061526135;2.2309056070902695E-5;0.6934110481020983;0.9783092;1.001543;1.010019;1.016637;0.9862763;1.021411
squidlib;;squidpony.performance.FOVCacheBenchmark.measureFOV16;;0.05395644327199577;0.053918570058998215;0.05391107946199851;0.05391379956099728;0.004926117504026398;0.008949970750396021;0.008941271269882367;0.005173328387276176;0.06203176;0.0812701;0.06357;3.027982574984691E-14;2.4404243422279312E-23;6.943336891519037E-15;0.9963048;1.00306;0.9962089;1.002999;0.9976529;0.9990851
squidlib;;squidpony.performance.HashBenchmark.doLongJDK32Mixed;;3.110294088226465E-7;3.10382868007606E-7;3.1216678339169583E-7;3.061267633816916E-7;0.037609904921707474;0.04354307825023667;0.054446932326338945;0.04869378631277975;0.001993493074440895;0.006256013872696076;0.019965224709193333;0.8071650776038103;0.4436586466071514;0.014500512541508005;0.993651;1.000244;0.993417;1.008804;0.97923;0.9917792
